fecha,fuente,temperatura,salinidad,clorofila_ug_l,oxigeno_mg_l,turbidez_ftu,transparencia_m
2020-09-30,upct,23.498295123582636,42.652259165306326,1.2331205190523435,6.581339057015803,0.8486936902763357,4.893577098846436
2020-10-08,upct,21.93067456568804,42.591036340350556,0.851953194422758,6.940179038466265,0.5918703560318191,
2020-10-09,upct,,,,,,5.016847610473633
2020-10-13,upct,,,,,,4.884823799133301
2020-10-14,upct,21.065528479753883,42.65292780283403,0.8926727808703652,6.336414382720455,0.8671939773907306,
2020-10-20,upct,,,,,,4.851046562194824
2020-10-22,upct,20.626512215392744,42.446889400780556,1.9468115590297477,7.245813288305095,1.126390188284147,
2020-10-29,upct,18.923154670674037,42.89771856147814,1.132589980884715,7.30030731515274,0.917479268041298,4.863119602203369
2020-11-03,upct,,,,,,4.468081474304199
2020-11-04,upct,19.317497638190734,42.808409322151796,2.604817453092671,7.428689704308499,1.183206032370164,
2020-11-11,upct,,,,,,4.231912612915039
2020-11-12,upct,19.14456849749862,42.73723853308017,1.5353183407200963,7.1406814897808575,0.9087529247083572,
2020-11-18,upct,19.657266567439805,42.76840374474382,1.487098444835722,7.313245497819711,1.8748909317773321,4.97172212600708
2020-11-24,upct,,,,,,4.451953887939453
2020-11-25,upct,17.477881891692686,42.15657059026372,1.7087124348543203,7.912221368961001,0.899233144715112,
2020-11-30,upct,,,,,,5.18166971206665
2020-12-03,upct,15.844224838185285,42.14377388420962,0.8984868160217784,7.3570033722001105,0.7176623334154756,
2020-12-10,upct,12.330409374577808,42.61300872543504,1.5916673121653933,7.572569271935725,1.1218043087434597,
2020-12-14,upct,,,,,,4.731125354766846
2020-12-15,upct,13.308203448335338,42.60209326024691,1.4897906393389437,7.962850873390192,0.9612732396316135,
2020-12-21,upct,13.418732145306882,42.26443179907947,1.1018078325393352,8.412406483521398,0.7544760037768814,
2020-12-22,upct,,,,,,4.983095645904541
2020-12-29,upct,11.738222927252302,42.17871894884763,1.0536068776826033,8.038398673291812,1.3328478015071132,
2021-01-04,upct,,,,,,5.122016906738281
2021-01-05,upct,9.750804456868718,42.22757959953648,0.5997904174271793,7.303559542649619,0.9479470608616403,
2021-01-13,upct,9.46124645760477,42.02796213457234,1.271584607598997,8.075559312780632,1.70163794075641,4.343513488769531
2021-01-18,upct,,,,,,5.143219470977783
2021-01-20,upct,10.348337717083426,41.58105006139483,1.5013433852982492,8.337703793698278,0.817392329915508,
2021-01-27,upct,12.332708995494874,41.682566176785016,2.4706366665018367,8.243854348124374,1.140040841782402,3.4269356727600098
2021-02-01,upct,,,,,,3.3626368045806885
2021-02-03,upct,13.533531123911079,41.47201635795633,2.902302228459572,8.508794845717025,1.2728277640356611,
2021-02-11,upct,,,,,,4.82120418548584
2021-02-12,upct,14.204811501947573,41.48184640019224,1.2488789293164515,7.6365708762732165,1.0629198218166955,
2021-02-16,upct,,,,,,5.322078227996826
2021-02-17,upct,14.608444702311232,41.57593269248486,0.5788415072668911,7.788251422991346,0.9212079709677049,
2021-02-23,upct,,,,,,5.211194038391113
2021-02-24,upct,14.941734308064428,41.440443829939305,0.524269935172444,7.450993359391005,1.8593377347235025,
2021-03-05,upct,14.806842076704564,41.58852051280257,0.5829420259764246,7.271073399508494,1.0246054666693425,4.2867751121521
2021-03-10,upct,15.00766714197637,41.07530309225858,0.9298570870536808,7.241152973795599,0.8919445817097653,
2021-03-11,upct,,,,,,4.321878433227539
2021-03-15,upct,16.59106018986185,41.19454943651133,0.5661827653828759,8.552735671648119,1.2436746591435577,
2021-03-17,upct,,,,,,5.180715560913086
2021-03-24,upct,15.386116604334749,40.78563451701325,0.6886690578538653,8.058588178466925,0.7264512732753743,
2021-04-06,upct,18.093951003138677,41.039089444656184,0.5587772688363417,7.817496813812734,0.5556330208270748,
2021-04-13,upct,17.66943806377387,41.149107247820396,0.5665796978016745,7.425790835641649,0.9169826875654086,
2021-04-20,upct,17.910661236215358,40.99544724253822,0.7209814851552292,7.919875264786919,0.6337017030178285,
2021-04-27,upct,18.302458837463323,40.748874962564834,0.6001615129233127,6.959079505409841,0.9976882365220496,
2021-05-06,upct,20.863426927033984,41.071833864155586,0.6275681201222878,7.368075995371105,0.5724386979575379,
2021-05-13,upct,21.98727126482856,41.17134477390857,0.7417719873672729,6.847936351267881,0.5925620974028226,
2021-05-20,upct,23.445138802196286,41.500506699081505,0.575660627969945,6.406586085309986,0.6288704707227635,
2021-05-25,upct,22.825879185871536,41.21650158625715,0.6810848403366093,6.156888740571149,0.7256532784070475,
2021-06-02,upct,23.23737668166075,40.94140984342047,0.9097746210962424,7.146163622038467,0.6137252874526954,
2021-06-08,upct,24.96858492107044,41.179513918354665,0.7544956589451572,6.512307949854177,0.7016547708705687,
2021-06-14,upct,25.54287995601967,41.25226581237632,0.5896059991999892,5.913619109120494,1.2801030918517478,
2021-06-22,upct,25.865999579287898,41.32636128473876,0.49875924099549,6.100079140145052,0.6711299913100305,
2021-07-01,upct,27.257426270569724,41.66703815300871,0.7655886725832786,6.355279637534794,0.7825080991406957,
2021-07-06,upct,28.825722652370494,41.991224646844294,0.5963822582016294,5.9880464360417225,0.6060803359512935,
2021-07-14,upct,28.119889956542274,42.399321173809994,0.7941846273402164,5.312054926998423,0.7871338040010585,
2021-07-20,upct,28.564961776544823,42.2269309467103,1.0755845292792634,4.875956050339706,0.8599909446934467,
2021-07-27,upct,28.94955373295227,42.40460784079755,1.581151186002132,4.373108181428062,1.1847324519121025,
2021-08-03,upct,28.646155656916978,42.662325560692274,3.2509207630235726,4.701420859906627,1.8883438187805135,
2021-08-09,upct,28.922466643767695,42.27339792728991,3.107740687263965,4.6195410948325275,2.8130258209025913,
2021-08-13,upct,28.593749624491856,42.90088739995477,3.9061821760710798,4.778796693362474,2.2457640282000124,1.677006721496582
2021-08-16,upct,29.805870961713282,42.95419795706651,3.1294792665300464,4.4595148781461695,2.042020514624796,
2021-08-19,upct,29.53423558322235,43.284487278945875,3.42053085230484,3.9453262414821055,2.6375268706945296,
2021-08-24,upct,28.599952195166765,43.22606915018077,4.934322033790554,4.233835392791211,2.7396765232559854,
2021-08-26,upct,28.343060170848517,43.421251878326046,5.93375055501132,5.477773762267326,2.5562324164530024,
2021-08-30,upct,29.149057306057895,43.33415607257015,3.4164569973139067,5.484135291599566,2.065279280951116,
2021-09-02,upct,27.94741290620119,43.38533902286133,3.445386877421337,4.626459626402263,2.682678077586951,
2021-09-13,upct,28.00794901781301,43.668338059498815,4.006738942929661,4.7252449650846815,1.961055139504897,
2021-09-20,upct,26.599310529581874,43.75497744508742,7.072994853243372,5.582378982811352,1.827696259764831,
2021-09-27,upct,25.08478264292163,43.677212666035985,4.9883733457240504,4.525448613328008,3.001599699587936,
2021-09-30,upct,25.3948716779397,43.71809284072832,6.671131771641545,5.785556699076639,2.3178962888284107,
2021-10-07,upct,23.554661786926978,43.777911523444565,5.207724366859921,5.813478121914304,1.5965707905501487,1.6196422576904297
2021-10-11,upct,23.42304871361438,43.64230747979586,4.044868394354861,5.811869597593137,2.3495553556989255,1.6196422576904297
2021-10-18,upct,22.775899596823283,43.76742939605603,1.8480907360390562,5.334748871441247,1.6058642518725068,2.387272834777832
2021-10-28,upct,20.62234737971393,43.42816938299775,2.34836248091537,6.126256934455992,1.6946434064784397,2.3838584423065186
2021-11-04,upct,19.63508237253388,43.43422280685093,2.4388789777564663,6.313848616829818,1.5380338855133446,3.059770107269287
2021-11-11,upct,16.36796939350638,43.36206931995067,1.4058009952014896,6.701458053905222,0.8637201231383042,
2021-11-18,upct,16.13213828323735,42.588154698259636,2.0022604238154798,7.109391178493095,1.3523545131772317,3.35
2021-11-25,upct,,,,,,3.633333333333333
2021-11-26,upct,15.379410769418605,42.92181604566909,1.7703506269313014,7.182304199694782,3.0229659402642137,
2021-12-01,upct,13.021063042264371,42.801586519768506,1.1171251175967913,7.142337441429478,1.7524499981131794,3.616666666666666
2021-12-10,upct,12.50280507724117,42.815279533087136,1.000417114917708,7.461754294627376,1.2814557822717823,4.541666666666667
2021-12-15,upct,12.972942734568775,42.74958157988426,0.9844337751827008,7.43603214280834,0.9132733084098242,4.541666666666666
2021-12-21,upct,13.042802391097897,42.573268818412195,1.3595853877740214,7.377611179904103,2.06772635399039,3.766666666666666
2021-12-28,upct,13.998018572009869,42.56689177662848,0.7964188785696743,6.988730501023858,0.5785895845686179,4.641666666666667
2022-01-04,upct,13.801775619470613,42.35728664886339,0.9089789532118967,7.010461883633764,0.7201867713266159,
2022-01-12,upct,12.61322746192713,42.04364515692098,0.5931455292273633,7.090966076171634,0.6253100331485977,4.5666666666666655
2022-01-19,upct,11.927152578183687,42.32930444222458,0.667751529565684,7.616477686706454,0.5571367157715735,4.516666666666668
2022-01-27,upct,12.1683394446942,42.11118570584602,0.7733921121889126,7.346777463271094,1.1780905044491652,3.783333333333333
